Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year);SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year);CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year);PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year);TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year);CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
ALCIDIA;Bagasse TPP;-22.538851;-52.190831;0.06144768;0.07900416;0.07022592;NA;NA;NA;NA;NA;NA;0.07022592;1.02705408;0.54864;5.04749E-05;6.58368E-05;5.81558E-05;78.784704;102.705408;90.745056
BELLÃO & SCHIAVON;Bagasse TPP;-21.812253;-47.235488;0.00104832;0.00134784;0.00119808;NA;NA;NA;NA;NA;NA;0.00119808;0.01752192;0.00936;8.6112E-07;1.1232E-06;9.9216E-07;1.344096;1.752192;1.548144
PARAÍSO;Bagasse TPP;-22.265142;-48.154094;0.01241856;0.01596672;0.01419264;NA;NA;NA;NA;NA;NA;0.01419264;0.20756736;0.11088;1.0201E-05;1.33056E-05;1.17533E-05;15.922368;20.756736;18.339552
BELA VISTA;Bagasse TPP;-21.028625;-48.053734;0.01580544;0.02032128;0.01806336;NA;NA;NA;NA;NA;NA;0.01806336;0.26417664;0.14112;1.2983E-05;1.69344E-05;1.49587E-05;20.264832;26.417664;23.341248
ITAIQUARA;Bagasse TPP;-21.455312;-46.750967;0.00516096;0.00663552;0.00589824;NA;NA;NA;NA;NA;NA;0.00589824;0.08626176;0.04608;4.23936E-06;5.5296E-06;4.88448E-06;6.617088;8.626176;7.621632
ÁGUA LIMPA;Bagasse TPP;-20.780958;-49.728315;0.004451328;0.005723136;0.005087232;NA;NA;NA;NA;NA;NA;0.005087232;0.074400768;0.039744;3.65645E-06;4.76928E-06;4.21286E-06;5.7072384;7.4400768;6.5736576
SANTA ROSA;Bagasse TPP;-23.259627;-47.639170;0.004451328;0.005723136;0.005087232;NA;NA;NA;NA;NA;NA;0.005087232;0.074400768;0.039744;3.65645E-06;4.76928E-06;4.21286E-06;5.7072384;7.4400768;6.5736576
SANTA FÉ;Bagasse TPP;-21.768898;-48.557412;0.01032192;0.01327104;0.01179648;NA;NA;NA;NA;NA;NA;0.01179648;0.17252352;0.09216;8.47872E-06;1.10592E-05;9.76896E-06;13.234176;17.252352;15.243264
LWARCEL;Bagasse TPP;-22.546772;-48.814894;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
SANTO ANTÔNIO;Bagasse TPP;-22.659797;-47.643290;0.001870848;0.002405376;0.002138112;NA;NA;NA;NA;NA;NA;0.002138112;0.031269888;0.016704;1.53677E-06;2.00448E-06;1.77062E-06;2.3986944;3.1269888;2.7628416
FLORAPLAC;Bagasse TPP;-2.963406;-47.375360;0.002016;0.002592;0.002304;NA;NA;NA;NA;NA;NA;0.002304;0.033696;0.018;0.000001656;0.00000216;0.000001908;2.5848;3.3696;2.9772
DELOS;Bagasse TPP;-21.161521;-47.988729;0.00112896;0.00145152;0.00129024;NA;NA;NA;NA;NA;NA;0.00129024;0.01886976;0.01008;9.2736E-07;1.2096E-06;1.06848E-06;1.447488;1.886976;1.667232
DELLA COLETTA;Bagasse TPP;-22.081042;-48.719312;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
BARRA;Bagasse TPP;-22.478612;-48.545333;0.02548224;0.03276288;0.02912256;NA;NA;NA;NA;NA;NA;0.02912256;0.42591744;0.22752;2.09318E-05;2.73024E-05;2.41171E-05;32.671872;42.591744;37.631808
BRANCO PERES;Bagasse TPP;-21.688810;-51.046027;0.006418944;0.008252928;0.007335936;NA;NA;NA;NA;NA;NA;0.007335936;0.107288064;0.057312;5.2727E-06;6.87744E-06;6.07507E-06;8.2300032;10.7288064;9.4794048
PEDERNEIRAS;Bagasse TPP;-23.122203;-47.718601;0.00387072;0.00497664;0.00442368;NA;NA;NA;NA;NA;NA;0.00442368;0.06469632;0.03456;3.17952E-06;4.1472E-06;3.66336E-06;4.962816;6.469632;5.716224
GASA;Bagasse TPP;-20.931918;-51.379115;0.1322496;0.1700352;0.1511424;NA;NA;NA;NA;NA;NA;0.1511424;2.2104576;1.1808;0.000108634;0.000141696;0.000125165;169.56288;221.04576;195.30432
URBANO JARAGUÁ;Bagasse TPP;-26.508364;-49.109841;0.0048384;0.0062208;0.0055296;NA;NA;NA;NA;NA;NA;0.0055296;0.0808704;0.0432;3.9744E-06;0.000005184;4.5792E-06;6.20352;8.08704;7.14528
COCAL;Bagasse TPP;-22.393625;-50.591643;0.04548096;0.05847552;0.05197824;NA;NA;NA;NA;NA;NA;0.05197824;0.76018176;0.40608;3.73594E-05;4.87296E-05;4.30445E-05;58.313088;76.018176;67.165632
DULCINI;Bagasse TPP;-22.602154;-46.935960;0.002985615;0.003838648;0.003412132;NA;NA;NA;NA;NA;NA;0.003412132;0.049902428;0.02665728;2.45247E-06;3.19887E-06;2.82567E-06;3.827985408;4.990242816;4.409114112
DACAL;Bagasse TPP;-21.787154;-50.810506;0.00709632;0.00912384;0.00811008;NA;NA;NA;NA;NA;NA;0.00811008;0.11860992;0.06336;5.82912E-06;7.6032E-06;6.71616E-06;9.098496;11.860992;10.479744
GUARANI;Bagasse TPP;-20.821616;-48.821199;0.01516032;0.01949184;0.01732608;NA;NA;NA;NA;NA;NA;0.01732608;0.25339392;0.13536;1.24531E-05;1.62432E-05;1.43482E-05;19.437696;25.339392;22.388544
URUBA;Bagasse TPP;-9.500704;-36.001414;0.016128;0.020736;0.018432;NA;NA;NA;NA;NA;NA;0.018432;0.269568;0.144;0.000013248;0.00001728;0.000015264;20.6784;26.9568;23.8176
COOCAROL;Bagasse TPP;-23.404581;-52.752034;0.0064512;0.0082944;0.0073728;NA;NA;NA;NA;NA;NA;0.0073728;0.1078272;0.0576;5.2992E-06;0.000006912;6.1056E-06;8.27136;10.78272;9.52704
CATANDUVA (ANTIGA CERRADINHO);Bagasse TPP;-21.135240;-48.976821;0.12096;0.15552;0.13824;NA;NA;NA;NA;NA;NA;0.13824;2.02176;1.08;0.00009936;0.0001296;0.00011448;155.088;202.176;178.632
BOM RETIRO;Bagasse TPP;-22.978864;-47.506309;0.00580608;0.00746496;0.00663552;NA;NA;NA;NA;NA;NA;0.00663552;0.09704448;0.05184;4.76928E-06;6.2208E-06;5.49504E-06;7.444224;9.704448;8.574336
