Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year);SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year);CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year);PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year);TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year);CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
CRYLOR;Natural gas TPP;-23.163351;-45.898017;0.00343392;0.0301344;0.01678416;0.000063072;0.000063072;0.000063072;0.00252288;0.010512;0.00651744;0.00084096;0.00084096;0.00084096;0.00119136;0.00119136;0.00119136;12.782592;12.782592;12.782592
SHOPPING RECIFE;Natural gas TPP;-8.118832;-34.905085;0.00257544;0.0226008;0.01258812;0.000047304;0.000047304;0.000047304;0.00189216;0.007884;0.00488808;0.00063072;0.00063072;0.00063072;0.00089352;0.00089352;0.00089352;9.586944;9.586944;9.586944
GE CELMA;Natural gas TPP;-22.512743;-43.212955;0.000456282;0.004004108;0.002230195;8.38069E-06;8.38069E-06;8.38069E-06;0.000335228;0.001396782;0.000866005;0.000111743;0.000111743;0.000111743;0.000158302;0.000158302;0.000158302;1.698486912;1.698486912;1.698486912
PORTO DO PECÉM;Natural gas TPP;-3.608361;-38.969488;0.00225351;0.0197757;0.011014605;0.000041391;0.000041391;0.000041391;0.00165564;0.0068985;0.00427707;0.00055188;0.00055188;0.00055188;0.00078183;0.00078183;0.00078183;8.388576;8.388576;8.388576
BIANCOGRÊS;Natural gas TPP;-20.199596;-40.198277;0.002193416;0.019248348;0.010720882;4.02872E-05;4.02872E-05;4.02872E-05;0.00161149;0.00671454;0.004163015;0.000537163;0.000537163;0.000537163;0.000760981;0.000760981;0.000760981;8.16488064;8.16488064;8.16488064
CENTRO OPERACIONAL REGIÃO METROPOLITANA DE SÃO PAULO;Natural gas TPP;-23.548223;-46.624908;0.000143366;0.001258111;0.000700739;2.63326E-06;2.63326E-06;2.63326E-06;0.00010533;0.000438876;0.000272103;3.51101E-05;3.51101E-05;3.51101E-05;4.97393E-05;4.97393E-05;4.97393E-05;0.533673216;0.533673216;0.533673216
CONDOMÍNIO W.T.C.;Natural gas TPP;-23.608316;-46.697210;0.00225351;0.0197757;0.011014605;0.000041391;0.000041391;0.000041391;0.00165564;0.0068985;0.00427707;0.00055188;0.00055188;0.00055188;0.00078183;0.00078183;0.00078183;8.388576;8.388576;8.388576
NORTE SHOPPING;Natural gas TPP;-22.885580;-43.283244;0.00160965;0.0141255;0.007867575;0.000029565;0.000029565;0.000029565;0.0011826;0.0049275;0.00305505;0.0003942;0.0003942;0.0003942;0.00055845;0.00055845;0.00055845;5.99184;5.99184;5.99184
AHLSTROM;Natural gas TPP;-23.077554;-46.953413;0.000558012;0.00489684;0.002727426;1.02492E-05;1.02492E-05;1.02492E-05;0.000409968;0.0017082;0.001059084;0.000136656;0.000136656;0.000136656;0.000193596;0.000193596;0.000193596;2.0771712;2.0771712;2.0771712
POLICAM;Natural gas TPP;-21.762429;-41.318514;0.00171696;0.0150672;0.00839208;0.000031536;0.000031536;0.000031536;0.00126144;0.005256;0.00325872;0.00042048;0.00042048;0.00042048;0.00059568;0.00059568;0.00059568;6.391296;6.391296;6.391296
SHOPPING INTERLAGOS;Natural gas TPP;-23.675811;-46.676079;0.00075117;0.0065919;0.003671535;0.000013797;0.000013797;0.000013797;0.00055188;0.0022995;0.00142569;0.00018396;0.00018396;0.00018396;0.00026061;0.00026061;0.00026061;2.796192;2.796192;2.796192
SUPERSHOPPING OSASCO;Natural gas TPP;-23.535389;-46.771198;0.000558012;0.00489684;0.002727426;1.02492E-05;1.02492E-05;1.02492E-05;0.000409968;0.0017082;0.001059084;0.000136656;0.000136656;0.000136656;0.000193596;0.000193596;0.000193596;2.0771712;2.0771712;2.0771712
GÁS CAAPIRANGA;Natural gas TPP;-3.115871;-59.972152;0.000944328;0.00828696;0.004615644;1.73448E-05;1.73448E-05;1.73448E-05;0.000693792;0.0028908;0.001792296;0.000231264;0.000231264;0.000231264;0.000327624;0.000327624;0.000327624;3.5152128;3.5152128;3.5152128
GÁS ANORI;Natural gas TPP;-4.261855;-61.843205;0.001416492;0.01243044;0.006923466;2.60172E-05;2.60172E-05;2.60172E-05;0.001040688;0.0043362;0.002688444;0.000346896;0.000346896;0.000346896;0.000491436;0.000491436;0.000491436;5.2728192;5.2728192;5.2728192
GÁS ANAMÃ;Natural gas TPP;-3.584485;-61.460505;0.001416492;0.01243044;0.006923466;2.60172E-05;2.60172E-05;2.60172E-05;0.001040688;0.0043362;0.002688444;0.000346896;0.000346896;0.000346896;0.000491436;0.000491436;0.000491436;5.2728192;5.2728192;5.2728192
LUIZ OSCAR RODRIGUES DE MELO (ANTIGA LINHARES);Natural gas TPP;-19.374243;-40.085200;0.08756496;0.7684272;0.42799608;0.001608336;0.001608336;0.001608336;0.06433344;0.268056;0.16619472;0.02144448;0.02144448;0.02144448;0.03037968;0.03037968;0.03037968;325.956096;325.956096;325.956096
SHOPPING CAXIAS;Natural gas TPP;-22.786930;-43.286317;0.000558012;0.00489684;0.002727426;1.02492E-05;1.02492E-05;1.02492E-05;0.000409968;0.0017082;0.001059084;0.000136656;0.000136656;0.000136656;0.000193596;0.000193596;0.000193596;2.0771712;2.0771712;2.0771712
MC2 NOVA VENÉCIA 2;Natural gas TPP;-4.833165;-44.482329;0.075632088;0.66371016;0.369671124;0.001389161;0.001389161;0.001389161;0.055566432;0.2315268;0.143546616;0.018522144;0.018522144;0.018522144;0.026239704;0.026239704;0.026239704;281.5365888;281.5365888;281.5365888
LEVORIN;Natural gas TPP;-23.460559;-46.497549;0.001764176;0.015481548;0.008622862;3.24032E-05;3.24032E-05;3.24032E-05;0.00129613;0.00540054;0.003348335;0.000432043;0.000432043;0.000432043;0.000612061;0.000612061;0.000612061;6.56705664;6.56705664;6.56705664
SHOPPING CAMPO GRANDE;Natural gas TPP;-20.458826;-54.588259;0.001998112;0.017534454;0.009766283;3.67E-05;3.67E-05;3.67E-05;0.001468001;0.00611667;0.003792335;0.000489334;0.000489334;0.000489334;0.000693223;0.000693223;0.000693223;7.43787072;7.43787072;7.43787072
MARANHÃO IV (ANTIGA MC2 JOINVILLE);Natural gas TPP;-4.864216;-44.360790;0.144911424;1.27167168;0.708291552;0.002661638;0.002661638;0.002661638;0.106465536;0.4436064;0.275035968;0.035488512;0.035488512;0.035488512;0.050275392;0.050275392;0.050275392;539.4253824;539.4253824;539.4253824
MARANHÃO V (ANTIGA MC2 JOÃO NEIVA);Natural gas TPP;-4.868590;-44.358440;0.144911424;1.27167168;0.708291552;0.002661638;0.002661638;0.002661638;0.106465536;0.4436064;0.275035968;0.035488512;0.035488512;0.035488512;0.050275392;0.050275392;0.050275392;539.4253824;539.4253824;539.4253824
TORRE ELDORADO;Natural gas TPP;-23.570844;-46.697256;0.00169979;0.014916528;0.008308159;3.12206E-05;3.12206E-05;3.12206E-05;0.001248826;0.00520344;0.003226133;0.000416275;0.000416275;0.000416275;0.000589723;0.000589723;0.000589723;6.32738304;6.32738304;6.32738304
SHOPPING TACARUNA;Natural gas TPP;-8.025962;-34.864007;0.001116024;0.00979368;0.005454852;2.04984E-05;2.04984E-05;2.04984E-05;0.000819936;0.0034164;0.002118168;0.000273312;0.000273312;0.000273312;0.000387192;0.000387192;0.000387192;4.1543424;4.1543424;4.1543424
PETRORECÔNCAVO;Natural gas TPP;-12.505389;-38.320309;0.00042924;0.0037668;0.00209802;0.000007884;0.000007884;0.000007884;0.00031536;0.001314;0.00081468;0.00010512;0.00010512;0.00010512;0.00014892;0.00014892;0.00014892;1.597824;1.597824;1.597824
BRASKEM PVC-AL;Natural gas TPP;-9.678459;-35.766015;0.001244796;0.01092372;0.006084258;2.28636E-05;2.28636E-05;2.28636E-05;0.000914544;0.0038106;0.002362572;0.000304848;0.000304848;0.000304848;0.000431868;0.000431868;0.000431868;4.6336896;4.6336896;4.6336896
BAIXADA FLUMINENSE;Natural gas TPP;-22.723639;-43.649035;0.2274972;1.996404;1.1119506;0.00417852;0.00417852;0.00417852;0.1671408;0.69642;0.4317804;0.0557136;0.0557136;0.0557136;0.0789276;0.0789276;0.0789276;846.84672;846.84672;846.84672
YUNI GTIS LEOPOLDO GREEN;Natural gas TPP;-23.586605;-46.679399;0.000882088;0.007740774;0.004311431;1.62016E-05;1.62016E-05;1.62016E-05;0.000648065;0.00270027;0.001674167;0.000216022;0.000216022;0.000216022;0.000306031;0.000306031;0.000306031;3.28352832;3.28352832;3.28352832
EDIFÍCIO SKY;Natural gas TPP;-23.607554;-46.697566;0.000558012;0.00489684;0.002727426;1.02492E-05;1.02492E-05;1.02492E-05;0.000409968;0.0017082;0.001059084;0.000136656;0.000136656;0.000136656;0.000193596;0.000193596;0.000193596;2.0771712;2.0771712;2.0771712
SHOPPING CENTER VALE;Natural gas TPP;-23.199599;-45.881243;0.000882088;0.007740774;0.004311431;1.62016E-05;1.62016E-05;1.62016E-05;0.000648065;0.00270027;0.001674167;0.000216022;0.000216022;0.000216022;0.000306031;0.000306031;0.000306031;3.28352832;3.28352832;3.28352832
TS5 TOWER 4;Natural gas TPP;-23.610348;-46.696816;0.002111861;0.018532656;0.010322258;3.87893E-05;3.87893E-05;3.87893E-05;0.001551571;0.00646488;0.004008226;0.00051719;0.00051719;0.00051719;0.000732686;0.000732686;0.000732686;7.86129408;7.86129408;7.86129408
RJR;Natural gas TPP;-22.902819;-43.175527;0.005163757;0.045314604;0.025239181;9.48445E-05;9.48445E-05;9.48445E-05;0.003793781;0.01580742;0.0098006;0.001264594;0.001264594;0.001264594;0.001791508;0.001791508;0.001791508;19.22182272;19.22182272;19.22182272
PARNAÍBA IV;Natural gas TPP;-4.865653;-44.360687;0.024156339;0.211984204;0.118070272;0.000443688;0.000443688;0.000443688;0.017747515;0.073947978;0.045847746;0.005915838;0.005915838;0.005915838;0.008380771;0.008380771;0.008380771;89.92074125;89.92074125;89.92074125
COGERAÇÃO DE MILLUS AV BRASIL;Natural gas TPP;-22.817500;-43.283056;0.000976092;0.008565703;0.004770897;1.79282E-05;1.79282E-05;1.79282E-05;0.000717129;0.002988036;0.001852582;0.000239043;0.000239043;0.000239043;0.000338644;0.000338644;0.000338644;3.633451776;3.633451776;3.633451776
OESTE CANOAS I;Natural gas TPP;-2.759753;-42.825324;0.00153977;0.013512265;0.007526017;2.82815E-05;2.82815E-05;2.82815E-05;0.001131259;0.004713581;0.00292242;0.000377086;0.000377086;0.000377086;0.000534206;0.000534206;0.000534206;5.731714253;5.731714253;5.731714253
ESPIGÃO I;Natural gas TPP;-2.500753;-43.249984;0.00153977;0.013512265;0.007526017;2.82815E-05;2.82815E-05;2.82815E-05;0.001131259;0.004713581;0.00292242;0.000377086;0.000377086;0.000377086;0.000534206;0.000534206;0.000534206;5.731714253;5.731714253;5.731714253
SISTEMA BACKUP DE GERAÇÃO DA ESTAÇÃO DE COMPRESSÃO DE GÁS NATURAL DE PAULÍNIA/SP;Natural gas TPP;-22.770001;-47.154645;0.000493626;0.00433182;0.002412723;9.0666E-06;9.0666E-06;9.0666E-06;0.000362664;0.0015111;0.000936882;0.000120888;0.000120888;0.000120888;0.000171258;0.000171258;0.000171258;1.8374976;1.8374976;1.8374976
