Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year);SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year);CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year);PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year);TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year);CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
LATICÍNIO SCALA;Diesel TPP;-19.866439;-47.457835;0.0413472;0.2046336;0.1229904;0.02200512;0.06895872;0.04548192;0.01850112;0.0469536;0.03272736;0.00224256;0.00602688;0.00413472;5.78861E-12;0.00602688;0.00301344;3.584592;9.88954944;6.73707072
JARAGUÁ;Diesel TPP;-18.889267;-48.184005;0.0413472;0.2046336;0.1229904;0.02200512;0.06895872;0.04548192;0.01850112;0.0469536;0.03272736;0.00224256;0.00602688;0.00413472;5.78861E-12;0.00602688;0.00301344;3.584592;9.88954944;6.73707072
RONDOLÂNDIA;Diesel TPP;-10.846427;-61.458766;0.041295516;0.204377808;0.122836662;0.021977614;0.068872522;0.045425068;0.018477994;0.046894908;0.032686451;0.002239757;0.006019346;0.004129552;5.78137E-12;0.006019346;0.003009673;3.58011126;9.877187503;6.728649382
MARECHAL THAUMATURGO;Diesel TPP;-8.938069;-72.784890;0.040814855;0.201998942;0.121406899;0.021721804;0.068070876;0.04489634;0.018262918;0.046349072;0.032305995;0.002213687;0.005949284;0.004081485;5.71408E-12;0.005949284;0.002974642;3.538440378;9.762221491;6.650330934
ANAMÃ;Diesel TPP;-3.571428;-61.401310;0.040468572;0.200285136;0.120376854;0.021537511;0.067493347;0.044515429;0.018107971;0.045955836;0.032031904;0.002194906;0.005898809;0.004046857;5.6656E-12;0.005898809;0.002949404;3.50841942;9.679396514;6.593907967
FRIGOBET;Diesel TPP;-19.953674;-44.213121;0.04031352;0.19951776;0.11991564;0.021454992;0.067234752;0.044344872;0.018038592;0.04577976;0.031909176;0.002186496;0.005876208;0.004031352;5.64389E-12;0.005876208;0.002938104;3.4949772;9.642310704;6.568643952
SINTERAMA;Diesel TPP;-21.430631;-45.971563;0.039383208;0.194913504;0.117148356;0.020959877;0.065683181;0.043321529;0.017622317;0.044723304;0.03117281;0.002136038;0.005740603;0.003938321;5.51365E-12;0.005740603;0.002870302;3.41432388;9.419795842;6.417059861
ASSEMBLEIA PARAENSE;Diesel TPP;-1.413617;-48.392375;0.039383208;0.194913504;0.117148356;0.020959877;0.065683181;0.043321529;0.017622317;0.044723304;0.03117281;0.002136038;0.005740603;0.003938321;5.51365E-12;0.005740603;0.002870302;3.41432388;9.419795842;6.417059861
ZANOTTI PACATUBA;Diesel TPP;-3.891267;-38.609957;0.039383208;0.194913504;0.117148356;0.020959877;0.065683181;0.043321529;0.017622317;0.044723304;0.03117281;0.002136038;0.005740603;0.003938321;5.51365E-12;0.005740603;0.002870302;3.41432388;9.419795842;6.417059861
ATALAIA DO NORTE;Diesel TPP;-4.367257;-70.189269;0.03927984;0.19440192;0.11684088;0.020904864;0.065510784;0.043207824;0.017576064;0.04460592;0.031090992;0.002130432;0.005725536;0.003927984;5.49918E-12;0.005725536;0.002862768;3.4053624;9.395071968;6.400217184
DISTRIBUIDORA AMARAL;Diesel TPP;-20.137482;-44.865072;0.038763;0.191844;0.1153035;0.0206298;0.0646488;0.0426393;0.0173448;0.044019;0.0306819;0.0021024;0.0056502;0.0038763;5.42682E-12;0.0056502;0.0028251;3.360555;9.2714526;6.3160038
CORFIO;Diesel TPP;-26.788281;-51.000738;0.03824616;0.18928608;0.11376612;0.020354736;0.063786816;0.042070776;0.017113536;0.04343208;0.030272808;0.002074368;0.005574864;0.003824616;5.35446E-12;0.005574864;0.002787432;3.3157476;9.147833232;6.231790416
BIMBO DO BRASIL;Diesel TPP;-23.561606;-46.592401;0.03824616;0.18928608;0.11376612;0.020354736;0.063786816;0.042070776;0.017113536;0.04343208;0.030272808;0.002074368;0.005574864;0.003824616;5.35446E-12;0.005574864;0.002787432;3.3157476;9.147833232;6.231790416
ETERNIT SIMÕES FILHO;Diesel TPP;-12.795591;-38.399362;0.03824616;0.18928608;0.11376612;0.020354736;0.063786816;0.042070776;0.017113536;0.04343208;0.030272808;0.002074368;0.005574864;0.003824616;5.35446E-12;0.005574864;0.002787432;3.3157476;9.147833232;6.231790416
ADRIANA AGRÍCOLA;Diesel TPP;-16.944746;-53.536722;0.03772932;0.18672816;0.11222874;0.020079672;0.062924832;0.041502252;0.016882272;0.04284516;0.029863716;0.002046336;0.005499528;0.003772932;5.2821E-12;0.005499528;0.002749764;3.2709402;9.024213864;6.147577032
GERALDISCOS;Diesel TPP;-23.592287;-46.641385;0.037625952;0.186216576;0.111921264;0.020024659;0.062752435;0.041388547;0.016836019;0.042727776;0.029781898;0.00204073;0.005484461;0.003762595;5.26763E-12;0.005484461;0.00274223;3.26197872;8.99948999;6.130734355
USINA ALA MEGA;Diesel TPP;-23.532494;-46.700955;0.037625952;0.186216576;0.111921264;0.020024659;0.062752435;0.041388547;0.016836019;0.042727776;0.029781898;0.00204073;0.005484461;0.003762595;5.26763E-12;0.005484461;0.00274223;3.26197872;8.99948999;6.130734355
ALA POLO;Diesel TPP;-23.582847;-46.686878;0.037625952;0.186216576;0.111921264;0.020024659;0.062752435;0.041388547;0.016836019;0.042727776;0.029781898;0.00204073;0.005484461;0.003762595;5.26763E-12;0.005484461;0.00274223;3.26197872;8.99948999;6.130734355
TILIBRA;Diesel TPP;-22.303263;-49.074230;0.0374709;0.1854492;0.11146005;0.01994214;0.06249384;0.04121799;0.01676664;0.0425517;0.02965917;0.00203232;0.00546186;0.00374709;5.24593E-12;0.00546186;0.00273093;3.2485365;8.96240418;6.10547034
MORUMBI SHOPPING;Diesel TPP;-23.522074;-46.623659;0.0374709;0.1854492;0.11146005;0.01994214;0.06249384;0.04121799;0.01676664;0.0425517;0.02965917;0.00203232;0.00546186;0.00374709;5.24593E-12;0.00546186;0.00273093;3.2485365;8.96240418;6.10547034
SE04;Diesel TPP;-23.531234;-46.682415;0.0374709;0.1854492;0.11146005;0.01994214;0.06249384;0.04121799;0.01676664;0.0425517;0.02965917;0.00203232;0.00546186;0.00374709;5.24593E-12;0.00546186;0.00273093;3.2485365;8.96240418;6.10547034
MORUMBI CORPORATE TORRE ALTA;Diesel TPP;-23.591185;-46.599954;0.0374709;0.1854492;0.11146005;0.01994214;0.06249384;0.04121799;0.01676664;0.0425517;0.02965917;0.00203232;0.00546186;0.00374709;5.24593E-12;0.00546186;0.00273093;3.2485365;8.96240418;6.10547034
MORUMBI CORPORATE TORRE BAIXA;Diesel TPP;-23.549333;-46.584848;0.0374709;0.1854492;0.11146005;0.01994214;0.06249384;0.04121799;0.01676664;0.0425517;0.02965917;0.00203232;0.00546186;0.00374709;5.24593E-12;0.00546186;0.00273093;3.2485365;8.96240418;6.10547034
GUARIBA;Diesel TPP;-9.131372;-60.389363;0.037419216;0.185193408;0.111306312;0.019914634;0.062407642;0.041161138;0.016743514;0.042493008;0.029618261;0.002029517;0.005454326;0.003741922;5.23869E-12;0.005454326;0.002727163;3.24405576;8.950042243;6.097049002
FIBRASA;Diesel TPP;-7.905615;-34.896273;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
CORY;Diesel TPP;-21.366706;-46.942078;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
COOPERSUL;Diesel TPP;-31.762667;-52.486035;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
ITAPICURU;Diesel TPP;-4.465218;-43.887157;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
NESTLÉ;Diesel TPP;-22.473422;-47.460322;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
SEDE 1;Diesel TPP;-23.611174;-46.909449;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
MARABÁ GUSA SIDERÚRGICA;Diesel TPP;-5.369499;-49.133968;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
SÃO CARLOS;Diesel TPP;-8.787932;-63.893016;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
EXTRA SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.199920;-45.809454;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
SUPERCENTER GRANJA VIANA;Diesel TPP;-23.595394;-46.900125;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
KAPPESBERG;Diesel TPP;-29.476235;-51.418246;0.03721248;0.18417024;0.11069136;0.019804608;0.062062848;0.040933728;0.016651008;0.04225824;0.029454624;0.002018304;0.005424192;0.003721248;5.20975E-12;0.005424192;0.002712096;3.2261328;8.900594496;6.063363648
JACAREACANGA;Diesel TPP;-6.224844;-57.765036;0.036618114;0.181228632;0.108923373;0.019488284;0.061071566;0.040279925;0.016385054;0.041583282;0.028984168;0.001986067;0.005337556;0.003661811;5.12654E-12;0.005337556;0.002668778;3.17460429;8.758432223;5.966518256
EXTRA ARACAJU;Diesel TPP;-10.940589;-37.067332;0.036385536;0.180077568;0.108231552;0.019364506;0.060683674;0.04002409;0.016280986;0.041319168;0.028800077;0.001973453;0.005303654;0.003638554;5.09398E-12;0.005303654;0.002651827;3.15444096;8.702803507;5.928622234
SUPERCENTER TIJUCA;Diesel TPP;-22.981767;-43.227230;0.036385536;0.180077568;0.108231552;0.019364506;0.060683674;0.04002409;0.016280986;0.041319168;0.028800077;0.001973453;0.005303654;0.003638554;5.09398E-12;0.005303654;0.002651827;3.15444096;8.702803507;5.928622234
PACARANA;Diesel TPP;-11.492049;-60.997724;0.035765328;0.177008064;0.106386696;0.019034429;0.059649293;0.039341861;0.016003469;0.040614864;0.028309166;0.001939814;0.005213251;0.003576533;5.00715E-12;0.005213251;0.002606626;3.10067208;8.554460266;5.827566173
AMBEV - JOÃO PESSOA;Diesel TPP;-26.499603;-49.130280;0.0348867;0.1726596;0.10377315;0.01856682;0.05818392;0.03837537;0.01561032;0.0396171;0.02761371;0.00189216;0.00508518;0.00348867;4.88414E-12;0.00508518;0.00254259;3.0244995;8.34430734;5.68440342
MOTOROLA SP;Diesel TPP;-22.692595;-46.994837;0.034679964;0.171636432;0.103158198;0.018456794;0.057839126;0.03814796;0.015517814;0.039382332;0.027450073;0.001880947;0.005055046;0.003467996;4.85519E-12;0.005055046;0.002527523;3.00657654;8.294859593;5.650718066
CONDOMÍNIO CANOAS SHOPPING CENTER;Diesel TPP;-29.924546;-51.192334;0.034473228;0.170613264;0.102543246;0.018346769;0.057494333;0.037920551;0.015425309;0.039147564;0.027286436;0.001869734;0.005024911;0.003447323;4.82625E-12;0.005024911;0.002512456;2.98865358;8.245411846;5.617032713
GRANJA VIANA;Diesel TPP;-23.611906;-46.918070;0.03411144;0.16882272;0.10146708;0.018154224;0.056890944;0.037522584;0.015263424;0.03873672;0.027000072;0.001850112;0.004972176;0.003411144;4.7756E-12;0.004972176;0.002486088;2.9572884;8.158878288;5.558083344
BCP;Diesel TPP;-23.609746;-46.662539;0.03385302;0.16754376;0.10069839;0.018016692;0.056459952;0.037238322;0.015147792;0.03844326;0.026795526;0.001836096;0.004934508;0.003385302;4.73942E-12;0.004934508;0.002467254;2.9348847;8.097068604;5.515976652
EDIFÍCIO ODEBRECHT;Diesel TPP;-23.568530;-46.673769;0.0335946;0.1662648;0.0999297;0.01787916;0.05602896;0.03695406;0.01503216;0.0381498;0.02659098;0.00182208;0.00489684;0.00335946;4.70324E-12;0.00489684;0.00244842;2.912481;8.03525892;5.47386996
BASÍLICA NOSSA SENHORA DA CONCEIÇÃO APARECIDA;Diesel TPP;-22.843809;-45.235071;0.033491232;0.165753216;0.099622224;0.017824147;0.055856563;0.036840355;0.014985907;0.038032416;0.026509162;0.001816474;0.004881773;0.003349123;4.68877E-12;0.004881773;0.002440886;2.90351952;8.010535046;5.457027283
SERGIPE INDUSTRIAL FILIAL;Diesel TPP;-10.910925;-37.100806;0.033491232;0.165753216;0.099622224;0.017824147;0.055856563;0.036840355;0.014985907;0.038032416;0.026509162;0.001816474;0.004881773;0.003349123;4.68877E-12;0.004881773;0.002440886;2.90351952;8.010535046;5.457027283
CALÇOENE;Diesel TPP;2.487348;-50.971732;0.033491232;0.165753216;0.099622224;0.017824147;0.055856563;0.036840355;0.014985907;0.038032416;0.026509162;0.001816474;0.004881773;0.003349123;4.68877E-12;0.004881773;0.002440886;2.90351952;8.010535046;5.457027283
INJECT CAMPO BOM;Diesel TPP;-29.676904;-51.037040;0.033491232;0.165753216;0.099622224;0.017824147;0.055856563;0.036840355;0.014985907;0.038032416;0.026509162;0.001816474;0.004881773;0.003349123;4.68877E-12;0.004881773;0.002440886;2.90351952;8.010535046;5.457027283
FUGA COUROS;Diesel TPP;-28.454245;-52.197437;0.033491232;0.165753216;0.099622224;0.017824147;0.055856563;0.036840355;0.014985907;0.038032416;0.026509162;0.001816474;0.004881773;0.003349123;4.68877E-12;0.004881773;0.002440886;2.90351952;8.010535046;5.457027283
SARGEL;Diesel TPP;-21.470643;-47.024127;0.033491232;0.165753216;0.099622224;0.017824147;0.055856563;0.036840355;0.014985907;0.038032416;0.026509162;0.001816474;0.004881773;0.003349123;4.68877E-12;0.004881773;0.002440886;2.90351952;8.010535046;5.457027283
GRUPO GERADORES MOORE;Diesel TPP;-23.545942;-46.790236;0.033491232;0.165753216;0.099622224;0.017824147;0.055856563;0.036840355;0.014985907;0.038032416;0.026509162;0.001816474;0.004881773;0.003349123;4.68877E-12;0.004881773;0.002440886;2.90351952;8.010535046;5.457027283
CROMEX - BA;Diesel TPP;-12.776674;-38.409490;0.033491232;0.165753216;0.099622224;0.017824147;0.055856563;0.036840355;0.014985907;0.038032416;0.026509162;0.001816474;0.004881773;0.003349123;4.68877E-12;0.004881773;0.002440886;2.90351952;8.010535046;5.457027283
HOTEL HILTON MORUMBI;Diesel TPP;-23.610303;-46.696883;0.03307776;0.16370688;0.09839232;0.017604096;0.055166976;0.036385536;0.014800896;0.03756288;0.026181888;0.001794048;0.004821504;0.003307776;4.63089E-12;0.004821504;0.002410752;2.8676736;7.911639552;5.389656576
GREIF;Diesel TPP;-23.668872;-46.714573;0.03307776;0.16370688;0.09839232;0.017604096;0.055166976;0.036385536;0.014800896;0.03756288;0.026181888;0.001794048;0.004821504;0.003307776;4.63089E-12;0.004821504;0.002410752;2.8676736;7.911639552;5.389656576
ALCON LABORATÓRIOS DO BRASIL;Diesel TPP;-23.540677;-46.601048;0.03269013;0.16178844;0.097239285;0.017397798;0.054520488;0.035959143;0.014627448;0.03712269;0.025875069;0.001773024;0.004765002;0.003269013;4.57662E-12;0.004765002;0.002382501;2.83406805;7.818925026;5.326496538
SHOPPING CENTER GRANDE RIO;Diesel TPP;-22.781403;-43.382255;0.0323025;0.15987;0.09608625;0.0171915;0.053874;0.03553275;0.014454;0.0366825;0.02556825;0.001752;0.0047085;0.00323025;4.52235E-12;0.0047085;0.00235425;2.8004625;7.7262105;5.2633365
EMATEX;Diesel TPP;-19.758150;-44.076220;0.032224974;0.159486312;0.095855643;0.01715024;0.053744702;0.035447471;0.01441931;0.036594462;0.025506886;0.001747795;0.0046972;0.003222497;4.5115E-12;0.0046972;0.0023486;2.79374139;7.707667595;5.250704492
COMPLEM;Diesel TPP;-17.723121;-49.106984;0.032199132;0.159358416;0.095778774;0.017136487;0.053701603;0.035419045;0.014407747;0.036565116;0.025486432;0.001746394;0.004693433;0.003219913;4.50788E-12;0.004693433;0.002346716;2.79150102;7.701486626;5.246493823
AMATURÁ;Diesel TPP;-3.366057;-68.199309;0.031992396;0.158335248;0.095163822;0.017026462;0.05335681;0.035191636;0.014315242;0.036330348;0.025322795;0.001735181;0.004663298;0.00319924;4.47894E-12;0.004663298;0.002331649;2.77357806;7.652038879;5.21280847
PEIXOTO GONÇALVES;Diesel TPP;-10.324425;-36.582218;0.03178566;0.15731208;0.09454887;0.016916436;0.053012016;0.034964226;0.014222736;0.03609558;0.025159158;0.001723968;0.004633164;0.003178566;4.44999E-12;0.004633164;0.002316582;2.7556551;7.602591132;5.179123116
HIPER BOMPREÇO ROTULA;Diesel TPP;-12.950037;-38.442424;0.03178566;0.15731208;0.09454887;0.016916436;0.053012016;0.034964226;0.014222736;0.03609558;0.025159158;0.001723968;0.004633164;0.003178566;4.44999E-12;0.004633164;0.002316582;2.7556551;7.602591132;5.179123116
BAGRE;Diesel TPP;-1.905640;-50.197114;0.031578924;0.156288912;0.093933918;0.01680641;0.052667222;0.034736816;0.01413023;0.035860812;0.024995521;0.001712755;0.00460303;0.003157892;4.42105E-12;0.00460303;0.002301515;2.73773214;7.553143385;5.145437762
NORMÂNDIA;Diesel TPP;3.914835;-59.606802;0.03152724;0.15603312;0.09378018;0.016778904;0.052581024;0.034679964;0.014107104;0.03580212;0.024954612;0.001709952;0.004595496;0.003152724;4.41381E-12;0.004595496;0.002297748;2.7332514;7.540781448;5.137016424
GEOLAB;Diesel TPP;-16.358879;-48.962675;0.0310104;0.1534752;0.0922428;0.01650384;0.05171904;0.03411144;0.01387584;0.0352152;0.02454552;0.00168192;0.00452016;0.00310104;4.34146E-12;0.00452016;0.00226008;2.688444;7.41716208;5.05280304
BRASILGRÁFICA;Diesel TPP;-23.500515;-46.931789;0.0310104;0.1534752;0.0922428;0.01650384;0.05171904;0.03411144;0.01387584;0.0352152;0.02454552;0.00168192;0.00452016;0.00310104;4.34146E-12;0.00452016;0.00226008;2.688444;7.41716208;5.05280304
OCEANO;Diesel TPP;-23.362893;-46.869749;0.0310104;0.1534752;0.0922428;0.01650384;0.05171904;0.03411144;0.01387584;0.0352152;0.02454552;0.00168192;0.00452016;0.00310104;4.34146E-12;0.00452016;0.00226008;2.688444;7.41716208;5.05280304
SABE ALIMENTOS;Diesel TPP;-10.426650;-36.955894;0.0310104;0.1534752;0.0922428;0.01650384;0.05171904;0.03411144;0.01387584;0.0352152;0.02454552;0.00168192;0.00452016;0.00310104;4.34146E-12;0.00452016;0.00226008;2.688444;7.41716208;5.05280304
TERMINAL CENTRAL;Diesel TPP;-18.871075;-48.188125;0.0310104;0.1534752;0.0922428;0.01650384;0.05171904;0.03411144;0.01387584;0.0352152;0.02454552;0.00168192;0.00452016;0.00310104;4.34146E-12;0.00452016;0.00226008;2.688444;7.41716208;5.05280304
HY-LINE;Diesel TPP;-20.540358;-49.314367;0.030286824;0.149894112;0.090090468;0.01611875;0.050512262;0.033315506;0.01355207;0.034393512;0.023972791;0.001642675;0.00441469;0.003028682;4.24016E-12;0.00441469;0.002207345;2.62571364;7.244094965;4.934904302
UBERLÂNDIA REFRESCOS;Diesel TPP;-18.877572;-48.176452;0.0297183;0.1470804;0.08839935;0.01581618;0.04956408;0.03269013;0.01329768;0.0337479;0.02352279;0.00161184;0.00433182;0.00297183;4.16056E-12;0.00433182;0.00216591;2.5764255;7.10811366;4.84226958
COTIJUBA;Diesel TPP;-1.428719;-48.476833;0.02958909;0.14644092;0.088015005;0.015747414;0.049348584;0.032547999;0.013239864;0.03360117;0.023420517;0.001604832;0.004312986;0.002958909;4.14247E-12;0.004312986;0.002156493;2.56522365;7.077208818;4.821216234
TELESP;Diesel TPP;-23.495477;-46.954448;0.02894304;0.14324352;0.08609328;0.015403584;0.048271104;0.031837344;0.012950784;0.03286752;0.022909152;0.001569792;0.004218816;0.002894304;4.05203E-12;0.004218816;0.002109408;2.5092144;6.922684608;4.715949504
BOMPREÇO FORTALEZA;Diesel TPP;-3.765054;-38.474836;0.02894304;0.14324352;0.08609328;0.015403584;0.048271104;0.031837344;0.012950784;0.03286752;0.022909152;0.001569792;0.004218816;0.002894304;4.05203E-12;0.004218816;0.002109408;2.5092144;6.922684608;4.715949504
MAFRIG PIRENÓPOLIS;Diesel TPP;-15.851951;-48.955479;0.02894304;0.14324352;0.08609328;0.015403584;0.048271104;0.031837344;0.012950784;0.03286752;0.022909152;0.001569792;0.004218816;0.002894304;4.05203E-12;0.004218816;0.002109408;2.5092144;6.922684608;4.715949504
VIVICON;Diesel TPP;-23.518485;-46.686128;0.02894304;0.14324352;0.08609328;0.015403584;0.048271104;0.031837344;0.012950784;0.03286752;0.022909152;0.001569792;0.004218816;0.002894304;4.05203E-12;0.004218816;0.002109408;2.5092144;6.922684608;4.715949504
GONÇALVES SALLES;Diesel TPP;-20.894337;-47.001141;0.02894304;0.14324352;0.08609328;0.015403584;0.048271104;0.031837344;0.012950784;0.03286752;0.022909152;0.001569792;0.004218816;0.002894304;4.05203E-12;0.004218816;0.002109408;2.5092144;6.922684608;4.715949504
CAESAR PARK HOTEL GUARULHOS;Diesel TPP;-23.450602;-46.489216;0.02881383;0.14260404;0.085708935;0.015334818;0.048055608;0.031695213;0.012892968;0.03272079;0.022806879;0.001562784;0.004199982;0.002881383;4.03394E-12;0.004199982;0.002099991;2.49801255;6.891779766;4.694896158
ANAJÁS;Diesel TPP;-0.988152;-49.942301;0.028736304;0.142220352;0.085478328;0.015293558;0.04792631;0.031609934;0.012858278;0.032632752;0.022745515;0.001558579;0.004188682;0.00287363;4.02308E-12;0.004188682;0.002094341;2.49129144;6.873236861;4.68226415
SANTA MARIA DAS BARREIRAS;Diesel TPP;-8.854901;-49.725644;0.028736304;0.142220352;0.085478328;0.015293558;0.04792631;0.031609934;0.012858278;0.032632752;0.022745515;0.001558579;0.004188682;0.00287363;4.02308E-12;0.004188682;0.002094341;2.49129144;6.873236861;4.68226415
FIBRASA EMBALAGENS;Diesel TPP;-20.123514;-40.309544;0.0284262;0.1406856;0.0845559;0.01512852;0.04740912;0.03126882;0.01271952;0.0322806;0.02250006;0.00154176;0.00414348;0.00284262;3.97967E-12;0.00414348;0.00207174;2.464407;6.79906524;4.63173612
DAKOTA CALÇADOS;Diesel TPP;-10.740796;-37.812926;0.02829699;0.14004612;0.084171555;0.015059754;0.047193624;0.031126689;0.012661704;0.03213387;0.022397787;0.001534752;0.004124646;0.002829699;3.96158E-12;0.004124646;0.002062323;2.45320515;6.768160398;4.610682774
GRAFITE SALTO DA DIVISA;Diesel TPP;-16.000087;-39.947581;0.028219464;0.139662432;0.083940948;0.015018494;0.047064326;0.03104141;0.012627014;0.032045832;0.022336423;0.001530547;0.004113346;0.002821946;3.95072E-12;0.004113346;0.002056673;2.44648404;6.749617493;4.598050766
STF ANEXO II;Diesel TPP;-15.684849;-48.104935;0.028116096;0.139150848;0.083633472;0.014963482;0.04689193;0.030927706;0.012580762;0.031928448;0.022254605;0.001524941;0.004098278;0.00281161;3.93625E-12;0.004098278;0.002049139;2.43752256;6.724893619;4.58120809
PORTO WALTER;Diesel TPP;-8.267859;-72.753861;0.027935202;0.138255576;0.083095389;0.014867209;0.046590235;0.030728722;0.012499819;0.031723026;0.022111423;0.00151513;0.004071911;0.00279352;3.91093E-12;0.004071911;0.002035955;2.42183997;6.68162684;4.551733405
GB SILVIO TEIXEIRA;Diesel TPP;-10.927612;-37.065100;0.02790936;0.13812768;0.08301852;0.014853456;0.046547136;0.030700296;0.012488256;0.03169368;0.022090968;0.001513728;0.004068144;0.002790936;3.90731E-12;0.004068144;0.002034072;2.4195996;6.675445872;4.547522736
WAL-MART CAMPOS;Diesel TPP;-21.773274;-41.298784;0.02790936;0.13812768;0.08301852;0.014853456;0.046547136;0.030700296;0.012488256;0.03169368;0.022090968;0.001513728;0.004068144;0.002790936;3.90731E-12;0.004068144;0.002034072;2.4195996;6.675445872;4.547522736
HIPERIDEAL;Diesel TPP;-15.603986;-56.080095;0.02790936;0.13812768;0.08301852;0.014853456;0.046547136;0.030700296;0.012488256;0.03169368;0.022090968;0.001513728;0.004068144;0.002790936;3.90731E-12;0.004068144;0.002034072;2.4195996;6.675445872;4.547522736
AEROPORTO INTERNACIONAL PINTO MARTINS - TERMINAL DE PASSAGEIROS (TPS-1);Diesel TPP;-14.955448;-46.229342;0.02790936;0.13812768;0.08301852;0.014853456;0.046547136;0.030700296;0.012488256;0.03169368;0.022090968;0.001513728;0.004068144;0.002790936;3.90731E-12;0.004068144;0.002034072;2.4195996;6.675445872;4.547522736
MUTUM PARANÁ;Diesel TPP;-8.687657;-63.872245;0.02790936;0.13812768;0.08301852;0.014853456;0.046547136;0.030700296;0.012488256;0.03169368;0.022090968;0.001513728;0.004068144;0.002790936;3.90731E-12;0.004068144;0.002034072;2.4195996;6.675445872;4.547522736
WAL-MART MORUMBI;Diesel TPP;-23.586354;-46.721740;0.02790936;0.13812768;0.08301852;0.014853456;0.046547136;0.030700296;0.012488256;0.03169368;0.022090968;0.001513728;0.004068144;0.002790936;3.90731E-12;0.004068144;0.002034072;2.4195996;6.675445872;4.547522736
BUDAI;Diesel TPP;-23.534835;-46.903114;0.027661277;0.136899878;0.082280578;0.014721425;0.046133384;0.030427404;0.012377249;0.031411958;0.021894604;0.001500273;0.004031983;0.002766128;3.87258E-12;0.004031983;0.002015991;2.398092048;6.616108575;4.507100312
POLIFRIGOR;Diesel TPP;-22.225957;-48.722775;0.027289152;0.135058176;0.081173664;0.014523379;0.045512755;0.030018067;0.012210739;0.030989376;0.021600058;0.00148009;0.003977741;0.002728915;3.82048E-12;0.003977741;0.00198887;2.36583072;6.52710263;4.446466675
TKS TATUAPÉ;Diesel TPP;-23.531308;-46.565649;0.027289152;0.135058176;0.081173664;0.014523379;0.045512755;0.030018067;0.012210739;0.030989376;0.021600058;0.00148009;0.003977741;0.002728915;3.82048E-12;0.003977741;0.00198887;2.36583072;6.52710263;4.446466675
CENTRO ADMINISTRATIVO FARROUPILHA;Diesel TPP;-30.098744;-51.152769;0.026901522;0.133139736;0.080020629;0.014317081;0.044866267;0.029591674;0.012037291;0.030549186;0.021293239;0.001459066;0.003921239;0.002690152;3.76621E-12;0.003921239;0.001960619;2.33222517;6.434388104;4.383306637
WALMART BIG BRUSQUE;Diesel TPP;-27.104116;-48.922930;0.02687568;0.13301184;0.07994376;0.014303328;0.044823168;0.029563248;0.012025728;0.03051984;0.021272784;0.001457664;0.003917472;0.002687568;3.7626E-12;0.003917472;0.001958736;2.3299848;6.428207136;4.379095968
